sample_id,entity_id,date,split,country,location_name,target_nasa_power_precipitation_mm,target_open_meteo_precipitation_mm,target_baseline_two_source_mean_mm,target_nasa_reference_consensus_mm,target_open_meteo_reference_consensus_mm
SEA_BN_BANDAR_SERI_BEGAWAN__20200220,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-20,train,Brunei,Bandar Seri Begawan,0.2,0.0,0.1,0.2401769911504425,0.0
SEA_BN_BANDAR_SERI_BEGAWAN__20200221,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-21,train,Brunei,Bandar Seri Begawan,0.32,0.0,0.16,0.3001769911504425,0.0198230088495574
SEA_BN_BANDAR_SERI_BEGAWAN__20200222,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-22,train,Brunei,Bandar Seri Begawan,0.04,0.0,0.02,0.1601769911504425,0.0
SEA_BN_BANDAR_SERI_BEGAWAN__20200223,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-23,train,Brunei,Bandar Seri Begawan,0.0,0.0,0.0,0.1401769911504425,0.0
SEA_BN_BANDAR_SERI_BEGAWAN__20200224,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-24,train,Brunei,Bandar Seri Begawan,0.0,0.2,0.1,0.2401769911504425,0.1
SEA_BN_BANDAR_SERI_BEGAWAN__20200225,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-25,train,Brunei,Bandar Seri Begawan,0.04,2.8,1.42,1.5601769911504424,1.4
SEA_BN_BANDAR_SERI_BEGAWAN__20200226,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-26,train,Brunei,Bandar Seri Begawan,0.66,8.4,4.53,4.670176991150443,4.389823008849557
SEA_BN_BANDAR_SERI_BEGAWAN__20200227,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-27,train,Brunei,Bandar Seri Begawan,0.52,1.7,1.11,1.2501769911504426,0.9698230088495574
SEA_BN_BANDAR_SERI_BEGAWAN__20200228,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-28,train,Brunei,Bandar Seri Begawan,0.48,5.9,3.1900000000000004,3.3301769911504424,3.049823008849557
SEA_BN_BANDAR_SERI_BEGAWAN__20200229,SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-29,train,Brunei,Bandar Seri Begawan,0.32,0.3,0.31,0.4501769911504425,0.1698230088495574
SEA_BN_BANDAR_SERI_BEGAWAN__20200301,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-01,train,Brunei,Bandar Seri Begawan,0.3,1.9,1.1,0.9176612903225806,1.2823387096774193
SEA_BN_BANDAR_SERI_BEGAWAN__20200302,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-02,train,Brunei,Bandar Seri Begawan,113.14,2.2,57.67,57.48766129032258,57.85233870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200303,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-03,train,Brunei,Bandar Seri Begawan,84.31,27.9,56.105,55.92266129032258,56.28733870967741
SEA_BN_BANDAR_SERI_BEGAWAN__20200304,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-04,train,Brunei,Bandar Seri Begawan,30.86,10.8,20.83,20.64766129032258,21.01233870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200305,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-05,train,Brunei,Bandar Seri Begawan,39.87,23.6,31.735,31.552661290322582,31.91733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200306,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-06,train,Brunei,Bandar Seri Begawan,1.47,2.5,1.985,1.8026612903225807,2.1673387096774195
SEA_BN_BANDAR_SERI_BEGAWAN__20200307,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-07,train,Brunei,Bandar Seri Begawan,0.01,0.7,0.355,0.1726612903225805,0.5373387096774194
SEA_BN_BANDAR_SERI_BEGAWAN__20200308,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-08,train,Brunei,Bandar Seri Begawan,0.0,1.2,0.6,0.4176612903225805,0.7823387096774195
SEA_BN_BANDAR_SERI_BEGAWAN__20200309,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-09,train,Brunei,Bandar Seri Begawan,1.57,4.5,3.035,2.8526612903225805,3.21733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200310,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-10,train,Brunei,Bandar Seri Begawan,2.81,6.5,4.655,4.472661290322581,4.83733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200311,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-11,train,Brunei,Bandar Seri Begawan,3.93,4.6,4.265,4.08266129032258,4.447338709677419
SEA_BN_BANDAR_SERI_BEGAWAN__20200312,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-12,train,Brunei,Bandar Seri Begawan,0.83,3.7,2.265,2.0826612903225805,2.4473387096774197
SEA_BN_BANDAR_SERI_BEGAWAN__20200313,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-13,train,Brunei,Bandar Seri Begawan,0.05,2.6,1.325,1.1426612903225806,1.5073387096774196
SEA_BN_BANDAR_SERI_BEGAWAN__20200314,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-14,train,Brunei,Bandar Seri Begawan,0.14,2.2,1.1700000000000002,0.9876612903225808,1.3523387096774195
SEA_BN_BANDAR_SERI_BEGAWAN__20200315,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-15,train,Brunei,Bandar Seri Begawan,0.19,0.6,0.395,0.2126612903225805,0.5773387096774194
SEA_BN_BANDAR_SERI_BEGAWAN__20200316,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-16,train,Brunei,Bandar Seri Begawan,0.0,0.0,0.0,0.0,0.1823387096774194
SEA_BN_BANDAR_SERI_BEGAWAN__20200317,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-17,train,Brunei,Bandar Seri Begawan,0.02,0.5,0.26,0.0776612903225805,0.4423387096774194
SEA_BN_BANDAR_SERI_BEGAWAN__20200318,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-18,train,Brunei,Bandar Seri Begawan,0.1,1.3,0.7000000000000001,0.5176612903225806,0.8823387096774195
SEA_BN_BANDAR_SERI_BEGAWAN__20200319,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-19,train,Brunei,Bandar Seri Begawan,1.33,7.1,4.215,4.03266129032258,4.39733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200320,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-20,train,Brunei,Bandar Seri Begawan,2.66,5.0,3.83,3.647661290322581,4.01233870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200321,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-21,train,Brunei,Bandar Seri Begawan,5.47,5.2,5.335,5.15266129032258,5.51733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200322,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-22,train,Brunei,Bandar Seri Begawan,0.87,2.7,1.785,1.6026612903225808,1.9673387096774195
SEA_BN_BANDAR_SERI_BEGAWAN__20200323,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-23,train,Brunei,Bandar Seri Begawan,3.65,4.5,4.075,3.892661290322581,4.25733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200324,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-24,train,Brunei,Bandar Seri Begawan,6.46,4.5,5.48,5.29766129032258,5.662338709677419
SEA_BN_BANDAR_SERI_BEGAWAN__20200325,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-25,train,Brunei,Bandar Seri Begawan,0.52,7.9,4.21,4.02766129032258,4.39233870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200326,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-26,train,Brunei,Bandar Seri Begawan,1.27,21.8,11.535,11.35266129032258,11.71733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200327,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-27,train,Brunei,Bandar Seri Begawan,3.09,10.0,6.545,6.36266129032258,6.72733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200328,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-28,train,Brunei,Bandar Seri Begawan,19.43,15.7,17.564999999999998,17.38266129032258,17.747338709677418
SEA_BN_BANDAR_SERI_BEGAWAN__20200329,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-29,train,Brunei,Bandar Seri Begawan,12.45,26.8,19.625,19.442661290322583,19.80733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200330,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-30,train,Brunei,Bandar Seri Begawan,13.51,11.0,12.255,12.07266129032258,12.43733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200331,SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-31,train,Brunei,Bandar Seri Begawan,16.57,14.4,15.485,15.30266129032258,15.66733870967742
SEA_BN_BANDAR_SERI_BEGAWAN__20200401,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-01,train,Brunei,Bandar Seri Begawan,1.99,2.2,2.095,1.4696250000000002,2.720375
SEA_BN_BANDAR_SERI_BEGAWAN__20200402,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-02,train,Brunei,Bandar Seri Begawan,1.81,1.0,1.405,0.905,2.0303750000000003
SEA_BN_BANDAR_SERI_BEGAWAN__20200403,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-03,train,Brunei,Bandar Seri Begawan,0.9,6.3,3.6,2.974625,4.225375
SEA_BN_BANDAR_SERI_BEGAWAN__20200404,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-04,train,Brunei,Bandar Seri Begawan,0.37,2.2,1.285,0.6596250000000001,1.910375
SEA_BN_BANDAR_SERI_BEGAWAN__20200405,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-05,train,Brunei,Bandar Seri Begawan,0.97,6.7,3.835,3.209625,4.460375
SEA_BN_BANDAR_SERI_BEGAWAN__20200406,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-06,train,Brunei,Bandar Seri Begawan,6.52,12.2,9.36,8.734625,9.985375
SEA_BN_BANDAR_SERI_BEGAWAN__20200407,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-07,train,Brunei,Bandar Seri Begawan,15.93,14.1,15.015,14.389625,15.640375
SEA_BN_BANDAR_SERI_BEGAWAN__20200408,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-08,train,Brunei,Bandar Seri Begawan,11.14,22.5,16.82,16.194625000000002,17.445375
SEA_BN_BANDAR_SERI_BEGAWAN__20200409,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-09,train,Brunei,Bandar Seri Begawan,6.72,2.9,4.81,4.184625,5.435375
SEA_BN_BANDAR_SERI_BEGAWAN__20200410,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-10,train,Brunei,Bandar Seri Begawan,0.45,5.9,3.1750000000000003,2.5496250000000003,3.800375
SEA_BN_BANDAR_SERI_BEGAWAN__20200411,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-11,train,Brunei,Bandar Seri Begawan,0.16,1.6,0.88,0.254625,1.505375
SEA_BN_BANDAR_SERI_BEGAWAN__20200412,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-12,train,Brunei,Bandar Seri Begawan,2.5,6.8,4.65,4.024625,5.275375
SEA_BN_BANDAR_SERI_BEGAWAN__20200413,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-13,train,Brunei,Bandar Seri Begawan,15.99,4.7,10.345,9.719625,10.970375
SEA_BN_BANDAR_SERI_BEGAWAN__20200414,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-14,train,Brunei,Bandar Seri Begawan,2.19,14.7,8.445,7.819624999999999,9.070375
SEA_BN_BANDAR_SERI_BEGAWAN__20200415,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-15,train,Brunei,Bandar Seri Begawan,1.57,1.6,1.585,0.959625,2.210375
SEA_BN_BANDAR_SERI_BEGAWAN__20200416,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-16,train,Brunei,Bandar Seri Begawan,0.31,2.4,1.355,0.729625,1.980375
SEA_BN_BANDAR_SERI_BEGAWAN__20200417,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-17,train,Brunei,Bandar Seri Begawan,0.46,4.7,2.58,1.954625,3.205375
SEA_BN_BANDAR_SERI_BEGAWAN__20200418,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-18,train,Brunei,Bandar Seri Begawan,3.7,14.6,9.15,8.524625,9.775375
SEA_BN_BANDAR_SERI_BEGAWAN__20200419,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-19,train,Brunei,Bandar Seri Begawan,1.59,2.2,1.895,1.269625,2.520375
SEA_BN_BANDAR_SERI_BEGAWAN__20200420,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-20,train,Brunei,Bandar Seri Begawan,3.55,4.9,4.225,3.599625,4.850375
SEA_BN_BANDAR_SERI_BEGAWAN__20200421,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-21,train,Brunei,Bandar Seri Begawan,3.2,15.1,9.15,8.524625,9.775375
SEA_BN_BANDAR_SERI_BEGAWAN__20200422,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-22,train,Brunei,Bandar Seri Begawan,2.78,4.7,3.74,3.114625,4.365375
SEA_BN_BANDAR_SERI_BEGAWAN__20200423,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-23,train,Brunei,Bandar Seri Begawan,4.66,11.9,8.280000000000001,7.654625,8.905375
SEA_BN_BANDAR_SERI_BEGAWAN__20200424,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-24,train,Brunei,Bandar Seri Begawan,7.09,1.4,4.245,3.619625,4.870375
SEA_BN_BANDAR_SERI_BEGAWAN__20200425,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-25,train,Brunei,Bandar Seri Begawan,5.41,14.3,9.855,9.229625,10.480375
SEA_BN_BANDAR_SERI_BEGAWAN__20200426,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-26,train,Brunei,Bandar Seri Begawan,49.85,110.5,80.175,79.549625,80.800375
SEA_BN_BANDAR_SERI_BEGAWAN__20200427,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-27,train,Brunei,Bandar Seri Begawan,6.79,6.6,6.695,6.069625,7.320374999999999
SEA_BN_BANDAR_SERI_BEGAWAN__20200428,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-28,train,Brunei,Bandar Seri Begawan,29.69,20.7,25.195,24.569625,25.820375
SEA_BN_BANDAR_SERI_BEGAWAN__20200429,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-29,train,Brunei,Bandar Seri Begawan,14.5,2.9,8.7,8.074625,9.325375
SEA_BN_BANDAR_SERI_BEGAWAN__20200430,SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-30,train,Brunei,Bandar Seri Begawan,4.69,3.8,4.245,3.619625,4.870375
SEA_BN_BANDAR_SERI_BEGAWAN__20200501,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-01,train,Brunei,Bandar Seri Begawan,4.74,16.7,10.72,10.58673387096774,10.853266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200502,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-02,train,Brunei,Bandar Seri Begawan,5.57,13.4,9.485,9.351733870967742,9.61826612903226
SEA_BN_BANDAR_SERI_BEGAWAN__20200503,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-03,train,Brunei,Bandar Seri Begawan,9.15,2.9,6.025,5.891733870967742,6.158266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200504,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-04,train,Brunei,Bandar Seri Begawan,2.65,25.4,14.025,13.89173387096774,14.158266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200505,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-05,train,Brunei,Bandar Seri Begawan,22.39,7.1,14.745,14.611733870967742,14.87826612903226
SEA_BN_BANDAR_SERI_BEGAWAN__20200506,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-06,train,Brunei,Bandar Seri Begawan,0.66,1.2,0.93,0.7967338709677418,1.063266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200507,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-07,train,Brunei,Bandar Seri Begawan,0.86,2.1,1.48,1.346733870967742,1.613266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200508,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-08,train,Brunei,Bandar Seri Begawan,5.84,23.4,14.62,14.486733870967742,14.753266129032257
SEA_BN_BANDAR_SERI_BEGAWAN__20200509,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-09,train,Brunei,Bandar Seri Begawan,2.16,3.1,2.63,2.4967338709677422,2.7632661290322584
SEA_BN_BANDAR_SERI_BEGAWAN__20200510,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-10,train,Brunei,Bandar Seri Begawan,1.15,1.1,1.125,0.991733870967742,1.258266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200511,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-11,train,Brunei,Bandar Seri Begawan,17.02,17.5,17.259999999999998,17.12673387096774,17.393266129032256
SEA_BN_BANDAR_SERI_BEGAWAN__20200512,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-12,train,Brunei,Bandar Seri Begawan,23.29,10.2,16.744999999999997,16.61173387096774,16.878266129032255
SEA_BN_BANDAR_SERI_BEGAWAN__20200513,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-13,train,Brunei,Bandar Seri Begawan,0.14,0.0,0.07,0.07,0.203266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200514,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-14,train,Brunei,Bandar Seri Begawan,3.14,1.3,2.22,2.086733870967742,2.3532661290322583
SEA_BN_BANDAR_SERI_BEGAWAN__20200515,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-15,train,Brunei,Bandar Seri Begawan,18.47,1.8,10.135,10.001733870967742,10.268266129032256
SEA_BN_BANDAR_SERI_BEGAWAN__20200516,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-16,train,Brunei,Bandar Seri Begawan,12.14,5.4,8.77,8.636733870967742,8.903266129032257
SEA_BN_BANDAR_SERI_BEGAWAN__20200517,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-17,train,Brunei,Bandar Seri Begawan,24.66,26.0,25.33,25.19673387096774,25.463266129032256
SEA_BN_BANDAR_SERI_BEGAWAN__20200518,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-18,train,Brunei,Bandar Seri Begawan,16.47,7.4,11.935,11.80173387096774,12.068266129032256
SEA_BN_BANDAR_SERI_BEGAWAN__20200519,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-19,train,Brunei,Bandar Seri Begawan,4.59,6.0,5.295,5.161733870967742,5.428266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200520,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-20,train,Brunei,Bandar Seri Begawan,4.11,7.2,5.655,5.521733870967742,5.788266129032259
SEA_BN_BANDAR_SERI_BEGAWAN__20200521,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-21,train,Brunei,Bandar Seri Begawan,11.04,2.8,6.92,6.786733870967741,7.053266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200522,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-22,train,Brunei,Bandar Seri Begawan,11.56,24.6,18.08,17.946733870967744,18.21326612903226
SEA_BN_BANDAR_SERI_BEGAWAN__20200523,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-23,train,Brunei,Bandar Seri Begawan,7.48,0.8,4.140000000000001,4.006733870967742,4.273266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200524,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-24,train,Brunei,Bandar Seri Begawan,6.33,8.7,7.515,7.381733870967742,7.648266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200525,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-25,train,Brunei,Bandar Seri Begawan,1.27,0.0,0.635,0.635,0.7682661290322581
SEA_BN_BANDAR_SERI_BEGAWAN__20200526,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-26,train,Brunei,Bandar Seri Begawan,1.72,1.1,1.41,1.276733870967742,1.5432661290322582
SEA_BN_BANDAR_SERI_BEGAWAN__20200527,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-27,train,Brunei,Bandar Seri Begawan,6.85,15.9,11.375,11.241733870967742,11.508266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200528,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-28,train,Brunei,Bandar Seri Begawan,14.26,0.5,7.38,7.246733870967742,7.5132661290322575
SEA_BN_BANDAR_SERI_BEGAWAN__20200529,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-29,train,Brunei,Bandar Seri Begawan,0.84,2.7,1.77,1.636733870967742,1.903266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200530,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-30,train,Brunei,Bandar Seri Begawan,2.24,11.2,6.72,6.586733870967742,6.853266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200531,SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-31,train,Brunei,Bandar Seri Begawan,1.44,27.4,14.42,14.286733870967742,14.553266129032258
SEA_BN_BANDAR_SERI_BEGAWAN__20200601,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-01,train,Brunei,Bandar Seri Begawan,21.85,27.0,24.425,24.236125,24.613875
SEA_BN_BANDAR_SERI_BEGAWAN__20200602,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-02,train,Brunei,Bandar Seri Begawan,24.33,0.3,12.315,12.165,12.503875
SEA_BN_BANDAR_SERI_BEGAWAN__20200603,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-03,train,Brunei,Bandar Seri Begawan,4.65,1.6,3.125,2.936125,3.3138750000000003
SEA_BN_BANDAR_SERI_BEGAWAN__20200604,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-04,train,Brunei,Bandar Seri Begawan,25.12,9.2,17.16,16.971125,17.348875
SEA_BN_BANDAR_SERI_BEGAWAN__20200605,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-05,train,Brunei,Bandar Seri Begawan,12.83,15.7,14.265,14.076125,14.453875
SEA_BN_BANDAR_SERI_BEGAWAN__20200606,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-06,train,Brunei,Bandar Seri Begawan,53.42,12.2,32.81,32.621125,32.998875
SEA_BN_BANDAR_SERI_BEGAWAN__20200607,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-07,train,Brunei,Bandar Seri Begawan,45.93,8.3,27.115,26.926125,27.303875
SEA_BN_BANDAR_SERI_BEGAWAN__20200608,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-08,train,Brunei,Bandar Seri Begawan,1.75,0.0,0.875,0.875,1.063875
SEA_BN_BANDAR_SERI_BEGAWAN__20200609,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-09,train,Brunei,Bandar Seri Begawan,2.35,1.1,1.725,1.5361250000000002,1.913875
SEA_BN_BANDAR_SERI_BEGAWAN__20200610,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-10,train,Brunei,Bandar Seri Begawan,11.28,0.2,5.739999999999999,5.64,5.928875
SEA_BN_BANDAR_SERI_BEGAWAN__20200611,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-11,train,Brunei,Bandar Seri Begawan,2.61,0.6,1.605,1.416125,1.793875
SEA_BN_BANDAR_SERI_BEGAWAN__20200612,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-12,train,Brunei,Bandar Seri Begawan,1.18,4.7,2.94,2.751125,3.128875
SEA_BN_BANDAR_SERI_BEGAWAN__20200613,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-13,train,Brunei,Bandar Seri Begawan,2.11,17.3,9.705,9.516125,9.893875
SEA_BN_BANDAR_SERI_BEGAWAN__20200614,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-14,train,Brunei,Bandar Seri Begawan,5.67,1.9,3.785,3.596125,3.973875
SEA_BN_BANDAR_SERI_BEGAWAN__20200615,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-15,train,Brunei,Bandar Seri Begawan,3.63,0.0,1.815,1.815,2.003875
SEA_BN_BANDAR_SERI_BEGAWAN__20200616,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-16,train,Brunei,Bandar Seri Begawan,4.72,3.9,4.31,4.121125,4.498875
SEA_BN_BANDAR_SERI_BEGAWAN__20200617,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-17,train,Brunei,Bandar Seri Begawan,4.6,5.6,5.1,4.911125,5.288874999999999
SEA_BN_BANDAR_SERI_BEGAWAN__20200618,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-18,train,Brunei,Bandar Seri Begawan,10.25,62.4,36.325,36.136125,36.513875
SEA_BN_BANDAR_SERI_BEGAWAN__20200619,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-19,train,Brunei,Bandar Seri Begawan,8.49,26.8,17.645,17.456125,17.833875
SEA_BN_BANDAR_SERI_BEGAWAN__20200620,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-20,train,Brunei,Bandar Seri Begawan,9.43,15.1,12.265,12.076125,12.453875
SEA_BN_BANDAR_SERI_BEGAWAN__20200621,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-21,train,Brunei,Bandar Seri Begawan,13.05,15.2,14.125,13.936125,14.313875
SEA_BN_BANDAR_SERI_BEGAWAN__20200622,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-22,train,Brunei,Bandar Seri Begawan,19.86,15.2,17.53,17.341124999999998,17.718874999999997
SEA_BN_BANDAR_SERI_BEGAWAN__20200623,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-23,train,Brunei,Bandar Seri Begawan,16.58,21.7,19.14,18.951125,19.328875
SEA_BN_BANDAR_SERI_BEGAWAN__20200624,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-24,train,Brunei,Bandar Seri Begawan,23.07,8.8,15.935,15.746125,16.123874999999998
SEA_BN_BANDAR_SERI_BEGAWAN__20200625,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-25,train,Brunei,Bandar Seri Begawan,26.87,29.1,27.985,27.796125000000004,28.173875
SEA_BN_BANDAR_SERI_BEGAWAN__20200626,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-26,train,Brunei,Bandar Seri Begawan,15.52,2.3,8.91,8.721124999999999,9.098875
SEA_BN_BANDAR_SERI_BEGAWAN__20200627,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-27,train,Brunei,Bandar Seri Begawan,29.63,32.7,31.165,30.976125000000003,31.353875
SEA_BN_BANDAR_SERI_BEGAWAN__20200628,SEA_BN_BANDAR_SERI_BEGAWAN,2020-06-28,train,Brunei,Bandar Seri Begawan,10.18,0.8,5.49,5.301125,5.678875000000001
